X,Y,FID,FAC_NAME,NAME,ADDRESS,CITY_STATE_ZIP,CITY,STATE,ZIP,OPERATING_STATUS,MEDICARE,MEDICARE_ID,MEDICAID,MEDICAID_ID,CERTIFIED_TOTAL_BEDS,COUNTY,ADMIN,PHONE,EMERGENCY_CONTACT,EMERGENCY_PHONE,EMERGENCY_FAX,EMERGENCY_EMAIL,DATE_GEOCODED,SOURCE,GEO_TRACT,GEO_COUNTY,GEO_ZIP,FACTYPE,SYMBOL,Latitude,Longitude,TYPE
-11696303.1641,4949890.8392,2170,"ODYSSEY SUPPORT SERVICES, LLC (10R458)","ODYSSEY SUPPORT SERVICES, LLC",505 E. LOCUST ST.,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,N,,Y,55085750,0/0,LARIMER,DEVON PEAVY,(720) 448-3176,Devon Peavy,(720) 448-3176,,devonpeavy@msn.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000700,LARIMER,80524,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.575245,-105.069679,HCBS-IDD
-11696715.9368,4950812.3009,2171,RIGHT AT HOME (04O530),RIGHT AT HOME,330 EAST MULBERRY STREET,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,N,,N,,0/0,LARIMER,Ms PATTI WALTER,(970) 494-1111,,,(970) 226-4790,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000100,LARIMER,80524,Home Health Agency - Licensed only,Home Health,40.581532,-105.073387,HCA-LIC
-11696140.9716,4951180.2063,2172,SMITH STREET (10W516),SMITH STREET,308 SMITH STREET,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,N,,Y,96702834,0/0,LARIMER,Ms DIANE REHNER,(970) 484-8250,Diane Rehner,(970) 484-8250,,dianer@frii.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000100,LARIMER,80524,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.584042,-105.068222,HCBS-IDD
-11697132.9396,4951771.8154,2173,STELLAR CARE AND SERVICES LLC (10D891),STELLAR CARE AND SERVICES LLC,145 N COLLEGE AVENUE SUITE L,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,N,,N,,0/0,LARIMER,Mr ROBERT HEDDEN,(970) 482-2191,,,(866) 372-8722,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000100,LARIMER,80524,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.588078,-105.077133,HCBS-IDD
-11696535.9331,4954978.6472,2174,SALUD FAMILY HEALTH CENTER - Ft. Collins (COC3OF),SALUD FAMILY HEALTH CENTER - FT COLLINS,1635 BLUE SPRUCE,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,Y,061870,N,,0/0,LARIMER,,(970) 494-4040,John Steel,(303) 892-6401,,jsteell@saludclinic.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001305,LARIMER,80524,Federally Qualified Health Center,FQHC,40.609951,-105.07177,FQHC
-11695003.7317,4941867.9458,2175,LEMAY AVENUE HEALTH AND REHABILITATION FACILITY (020326),LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,4824 S LEMAY AVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,065142,Y,5653290,130/130,LARIMER,Mr JOSEPH LA MASTRA,(970) 482-1584,Joe La Mastra,(970) 219-8522,(970) 482-4134,joe.lamastra@columbinehealth.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001010,LARIMER,80525,Nursing Home,Assisted Living Residence/Nursing Home,40.520481,-105.058006,SNF/NF
-11694475.5207,4941955.6635,2176,"RESIDENCE AT OAKRIDGE, THE (23R289)","RESIDENCE AT OAKRIDGE, THE",4750 WHEATON DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,Y,24808831,65/68,LARIMER,MS CLAUDIA HART,(970) 229-5800,Claudia Hart,(970) 430-3615,(970) 229-5802,claudiaatoakridge@gmail.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001010,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.52108,-105.053261,ALR/ACF
-11694197.7786,4941970.7469,2177,MACKENZIE PLACE - FORT COLLINS (23Z789),MACKENZIE PLACE - FORT COLLINS,4750 PLEASANT OAK DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/61,LARIMER,MICHAEL ERICKSON,(970) 207-1939,Michael Troy Erickson,(719) 439-1015,(970) 207-9555,terickson@leisurecare.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001010,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.521183,-105.050766,ALRONLY
-11694590.959,4942148.3816,2178,BETHESDA LUTHERAN COMMUNITIES-FT COLLINS (10L627),BETHESDA LUTHERAN COMMUNITIES-FT COLLINS,"1330 OAKRIDGE DRIVE, UNIT 110","FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Mr CHAD WIETRICK,(303) 795-2061,Mark Wester,(970) 484-2559,,mark.wester@mailblc.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001010,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.522396,-105.054298,HCBS-IDD
-11696761.8004,4944271.4593,2179,MAXIM HEALTHCARE SERVICES INC (04I157),MAXIM HEALTHCARE SERVICES INC,3665 JFK PKWY STE 330,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,067502,N,,0/0,LARIMER,Ms BRANDI CAMPBELL (MARION),(970) 493-9300,,,(855) 218-7223,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001007,LARIMER,80525,Home Health Agency - Medicare/Medicaid,Home Health,40.536892,-105.073799,HHA-1819
-11696763.4702,4943562.9833,2180,HOME INSTEAD SENIOR CARE #365 (04O773),HOME INSTEAD SENIOR CARE #365,251 BOARDWALK DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Mr MICHAEL MAGUIRE,(970) 494-0289,Michael Maguire,,(970) 416-5365,mike.maguire@homeinstead.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001007,LARIMER,80525,Home Health Agency - Licensed only,Home Health,40.532055,-105.073814,HCA-LIC
-11695704.4879,4942652.8931,2181,NICOL COLICCHIO (10O588),NICOL COLICCHIO,760 WHALERS WAY #C-100,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,NICOL COLICCHIO,(970) 691-8877,Nicol Colicchio,(970) 691-8877,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001007,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.525841,-105.064301,HCBS-IDD
-11696450.9964,4943747.9702,2182,PERSONS IN PROGRESS LLC (10X376),PERSONS IN PROGRESS LLC,319 SKYSAIL LANE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms SAMANTHA GODGES,(949) 257-6810,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001007,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.533318,-105.071007,HCBS-IDD
-11697403.8912,4943118.1798,2183,OUR HOUSE INC (10W359),OUR HOUSE INC,4223 S MASON ST UNIT C,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms CAROL FISCHER,(719) 477-0109,,,(719) 477-0119,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001007,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.529018,-105.079567,HCBS-IDD
-11697143.181,4944260.7666,2184,FOUNDATION MUSIC SCHOOL INC (10C493),FOUNDATION MUSIC SCHOOL INC,3663 SOUTH COLLEGE UNIT 13,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms KAREN PARSELL-MADDEN,(970) 407-9084,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001007,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.536819,-105.077225,HCBS-IDD
-11692932.2986,4947629.5429,2185,FRESENIUS MEDICAL CARE FT COLLINS DIALYSIS (120325),FRESENIUS MEDICAL CARE FT COLLINS DIALYSIS,2107 S TIMBERLINE RD,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,062505,Y,37403052,20/20,LARIMER,Mr ROBERT CHAMBERS,(970) 493-7575,Bob Chambers,(303) 343-0736,(970) 224-4853,"robert.j.chambers@fmc-na.com; admin: kristen.desormeaux@fmc-",March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001605,LARIMER,80525,End Stage Renal Disease Facility,End Stage Renal Disease,40.559814,-105.039398,ESRD
-11692291.0983,4948656.4476,2186,FORT COLLINS DIALYSIS (12L198),FORT COLLINS DIALYSIS,"1601 PROSPECT PKWY, STE 180","FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,062588,N,,0/13,LARIMER,Ms KATHERINE BRAKEFIELD,(970) 493-0753,Katherine Brakefield,(307) 920-0272,(970) 407-7230,bridget.cuffie@davita.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001605,LARIMER,80525,End Stage Renal Disease Facility,End Stage Renal Disease,40.566822,-105.033638,ESRD
-11697176.2429,4937719.4582,2187,ELDERHAUS (100339),ELDERHAUS,6813 S COLLEGE AVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,Y,4000790,0/0,LARIMER,MS JOANNE JOHNSEN,(970) 221-0406,,,(970) 221-9965,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001809,LARIMER,80525,Adult Day,Adult Day Care Facility,40.492146,-105.077522,ADAY
-11697176.2429,4937719.4582,2188,ELDERHAUS MINDSET CREATIVE COMMUNITY RESOURCES (10X665),ELDERHAUS MINDSET CREATIVE COMMUNITY RESOURCES,6813 S COLLEGE AVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,Y,61522562,0/0,LARIMER,MS JOANNE JOHNSEN,(970) 221-0406,JOANNE JOHNSEN,,(970) 221-9965,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001809,LARIMER,80525,Adult Day,Adult Day Care Facility,40.492146,-105.077522,ADAY
-11697176.2429,4937719.4582,2189,"ELDERHAUS ADULT DAY PROGRAMS, INC. (10V724)","ELDERHAUS ADULT DAY PROGRAMS, INC.",6813 S COLLEGE AVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms JOANNE JOHNSEN,(970) 221-0406,Joanne Johnsen,(970) 223-6083,(970) 221-9965,joanne@elderhaus.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001809,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.492146,-105.077522,HCBS-IDD
-11696563.0951,4935958.3998,2190,PATHWAYS HOSPICE (170346),PATHWAYS HOSPICE,305 CARPENTER RD,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,061516,Y,5800016,7/0,LARIMER,Mr NATHANIEL LAMKIN,(970) 663-3500,Nathaniel Lamkin,(970) 292-1078,(970) 292-0898,evan.hyatt@hlchospice.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001709,LARIMER,80525,Hospice (Medicare),Hospice,40.480114,-105.072014,HOSPICE
-11695727.7536,4937914.728,2191,"LOVEALL'S SUPPORT AND RESPITE SERVICES, LLC (10J169)","LOVEALL'S SUPPORT AND RESPITE SERVICES, LLC","6615 DESERT WILLOW WAY, D3","FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms TENISHA LOVEALL,(970) 988-3151,Tenisha Dawn Loveall,,(970) 988-3151,tdloveall@gmail.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001708,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.49348,-105.06451,HCBS-IDD
-11694843.209,4937905.9451,2192,COMFORT GUARDIANS LLC (04O160),COMFORT GUARDIANS LLC,"6621 A NTIGUA DRIVE, #1","FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms ALANNA JONES,(970) 488-9835,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001708,LARIMER,80525,Home Health Agency - Licensed only,Home Health,40.49342,-105.056564,HCA-LIC
-11694331.1393,4944548.0087,2193,MORNINGSTAR OF FORT COLLINS (23A846),MORNINGSTAR OF FORT COLLINS,3509 LOCHWOOD DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/96,LARIMER,Ms MARY COLEMAN,(970) 999-8790,Mary Coleman,(970) 829-7493,,ftcollins.ed@morningstarseniorliving.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001004,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.53878,-105.051964,ALRONLY
-11697143.9602,4944949.2243,2194,"LIVE, LOVE & LAUGH HOME CARE LLC (04P259)","LIVE, LOVE & LAUGH HOME CARE LLC",3307 S COLLEGE AVE STE 216,"FORT COLLINS, CO   80526",FORT COLLINS,CO,80526,01-ACTIVE,N,,N,,0/0,LARIMER,TERRI COOMER,(970) 225-0916,Terri Coomer,(970) 692-4792,(970) 223-6700,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001003,LARIMER,80525,Home Health Agency - Licensed only,Home Health,40.541519,-105.077232,HCA-LIC
-11697422.5929,4945856.1581,2195,AMADA SENIOR CARE OF NORTHERN CO AND SOUTHERN WY (04V719),AMADA SENIOR CARE OF NORTHERN CO AND SOUTHERN WY,2850 MCLELLAND DR STE 1900,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms LISA OLSEN,(970) 237-5747,LISA OLSEN,(970) 237-5747,(970) 237-6726,lisa.o@amadaseniorcare.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001003,LARIMER,80525,Home Health Agency - Licensed only,Home Health,40.54771,-105.079735,HCA-LIC
-11693771.4249,4947279.6461,2196,"DESERT SPRINGS, LLC (10G321)","DESERT SPRINGS, LLC",1631 BARNWOOD DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,Y,50670549,0/0,LARIMER,,(970) 712-3190,Melanie Lynn St,(970) 712-3190,,melanie.steffen@yahoo.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000902,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.557426,-105.046936,HCBS-IDD
-11694837.309,4948168.4786,2197,"JUST AS FAMILY, LLC (04M590)","JUST AS FAMILY, LLC",1136 E STUART #4206,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms MARY KLEIN,(970) 567-3804,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000902,LARIMER,80525,Home Health Agency - Licensed only,Home Health,40.563492,-105.056511,HCA-LIC
-11692913.5969,4943414.3227,2198,SUMMITSTONE HEALTH PARTNERS (15U334),SUMMITSTONE HEALTH PARTNERS,4102 S TIMBERLINE RD,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Mr MICHAEL ALLEN,(970) 494-4200,Michael G. Allen,(970) 494-9761,(970) 377-0067,michael.allen@summitstonehealth.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001603,LARIMER,80525,Community Mental Health Clinic,Mental Health Facility,40.53104,-105.03923,CMHCC
-11695218.6896,4948170.6766,2199,GARDEN SQUARE AT SPRING CREEK (230320),GARDEN SQUARE AT SPRING CREEK,1000 E STUART ST,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,Y,76054276,62/62,LARIMER,Ms TANYA ORR,(970) 494-3253,John Stewart,(970) 413-1223,(970) 493-1367,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000901,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.563507,-105.059937,ALR/ACF
-11695007.1826,4947402.724,2200,LEGACY HEALTHCARE SERVICES INC (20L486),LEGACY HEALTHCARE SERVICES INC,2201 S LEMAY AVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,066656,N,,0/0,LARIMER,Ms SANDRA HOSKINS,(970) 221-1167,,,(970) 493-4364,wdarcelien@legacyhealthcare.net,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000901,LARIMER,80525,Outpatient Physical Therapy/Speech Pathology,Rehabilitaton or Recovery,40.558266,-105.058037,OPT-SP
-11695218.6896,4948170.6766,2201,SPRING CREEK HEALTH CARE CENTER (020372),SPRING CREEK HEALTH CARE CENTER,1000 EAST STUART ST,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,065221,Y,96731591,120/120,LARIMER,Mr TODD TRUAX,(970) 482-5712,Todd Truax,(970) 413-1223,(970) 493-8376,JSTurnbow@savasc.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000901,LARIMER,80525,Nursing Home,Assisted Living Residence/Nursing Home,40.563507,-105.059937,SNF/NF
-11696767.8116,4948396.4875,2202,HEARTS IN HARMONY MUSIC THERAPY LLC (10T691),HEARTS IN HARMONY MUSIC THERAPY LLC,1704 MATHEWS STREET APT 2,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms ALISON SMILEY,(303) 929-8415,,,,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069000901,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.565048,-105.073853,HCBS-IDD
-11698068.9139,4938093.4603,2203,GOOD SAMARITAN SOCIETY - FORT COLLINS VILLAGE (020314),GOOD SAMARITAN SOCIETY - FORT COLLINS VILLAGE,508 W TRILBY RD,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,Y,065227,Y,5651260,64/64,LARIMER,Mr FRED PITZL,(970) 226-4909,Fred Pitzl,(970) 218-9490,(970) 226-6976,Admin: fpitzl@good-sam.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Nursing Home,Assisted Living Residence/Nursing Home,40.494701,-105.085541,SNF/NF
-11698068.9139,4938093.4603,2204,FORT COLLINS GOOD SAMARITAN RETIREMENT VILLAGE (230329),FORT COLLINS GOOD SAMARITAN RETIREMENT VILLAGE-ALR,508 W TRILBY ROAD,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/28,LARIMER,Ms JULIE RICH,(970) 226-4909,Julie Rich,(970) 226-4909,(970) 226-6976,jrich@good-sam.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.494701,-105.085541,ALRONLY
-11695160.0242,4941619.8804,2205,BROOKDALE FORT COLLINS MC (CO) (2303C1),BROOKDALE FORT COLLINS MC (CO),1008 RULE DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/62,LARIMER,Mr GREGORY RUSSELL BROWN,(970) 229-9777,Lisa Watson,(970) 433-5197,(970) 223-3206,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.518787,-105.05941,ALRONLY
-11695165.1449,4941619.8804,2206,BROOKDALE FORT COLLINS AL (CO) (2303WA),BROOKDALE FORT COLLINS AL (CO),1002 RULE DR,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/80,LARIMER,Mr GREGORY RUSSELL BROWN,(970) 229-9777,Pamela Thomas-Kline,(970) 229-9777,(970) 223-3206,pthomaskline@brookdaleliving.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.518787,-105.059456,ALRONLY
-11695016.5334,4941272.9801,2207,COLLINWOOD ASSISTED LIVING (2303UO),COLLINWOOD ASSISTED LIVING,5055 S LEMAY AVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,Y,53879562,35/107,LARIMER,Ms HOLLY DITSLEAR,(970) 223-3552,Kristen Jacoby,(970) 530-0223,(970) 223-2360,kjacoby@ba.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Assisted Living Residence,Assisted Living Residence/Nursing Home,40.516418,-105.058121,ALR/ACF
-11697730.0573,4939174.1209,2208,FOOTHILLS GATEWAY INC (04K175),FOOTHILLS GATEWAY INC,301 W SKYWAY DR,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms ERIN EULENFELD,(970) 226-2345,Erin Eulenfeld,(720) 226-5347,(970) 266-2623,erinee@foothillsgateway.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Home Health Care - Persons with intellectual and developmental disabilities,Home Health,40.502083,-105.082497,HCA-IDD
-11697730.0573,4939174.1209,2209,FOOTHILLS GATEWAY INC (10S679),FOOTHILLS GATEWAY INC,301 SKYWAY DRIVE,"FORT COLLINS, CO   80525",FORT COLLINS,CO,80525,01-ACTIVE,N,,N,,0/0,LARIMER,Ms DEBBIE LAPP,(970) 226-2345,Tim ONeill,(970) 226-2345,,info@foothillsgateway.org,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001009,LARIMER,80525,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,40.502083,-105.082497,HCBS-IDD
-11693152.2659,4945205.1379,2210,INTERIM HEALTHCARE OF FORT COLLINS INC (0403FH),INTERIM HEALTHCARE OF FORT COLLINS INC,2000 VERMONT DR STE 100,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,Y,067253,Y,5701297,0/0,LARIMER,Ms MARGARET BLOMBERG,(970) 472-4180,Margy Blomberg,(970) 472-4180,(970) 472-4183,mblomberg@interimhealthcare.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001602,LARIMER,80525,Home Health Agency - Medicare/Medicaid,Home Health,40.543266,-105.041374,HHA-1819
-11693152.2659,4945205.1379,2211,INTERIM HEALTHCARE OF FORT COLLINS INC (1003YH),INTERIM HEALTHCARE OF FORT COLLINS INC,2000 VERMONT DR STE 100,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,N,,Y,85431290,0/0,LARIMER,Ms MARGARET BLOMBERG,(970) 472-4181,Margy Blomberg,(970) 213-2594,(970) 472-4183,mblomberg@interimhealthcare.com,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001602,LARIMER,80525,Home Health Agency - HCA license - personal care homemaker,Home Health,40.543266,-105.041374,HCA-PHS
-11693152.2659,4945205.1379,2212,INTERIM HEALTHCARE OF FORT COLLINS INC (04Z314),INTERIM HEALTHCARE OF FORT COLLINS INC,2000 VERMONT DR STE 100,"FORT COLLINS, CO   80524",FORT COLLINS,CO,80524,01-ACTIVE,N,,N,,0/0,LARIMER,Ms MARGARET BLOMBERG,(970) 472-4180,Margy Blomberg,(970) 213-2594,(970) 472-4183,,March 2020,CDPHE Health Facilities and Emergency Medical Services Division,08069001602,LARIMER,80525,Home Care Agency - In-Home Support Services,Home Health,40.543266,-105.041374,HCA-IHSS
