X,Y,OBJECTID,RESOURCE_NAME,ADDRESS,CITY,STATE,ZIP,PHONE,MAP_NAME,DATE_GEOCODED,LONGITUDE,LATITUDE,COUNTY,GEO_ACCURACY
-106.302601,39.23998,803,Veteran Service Office - New Discovery Bldg.,"901 S. Hwy 24, PO Box 964",Leadville,CO,80461,719.221.3245,Veteran Service Offices,August 2014,-106.302601,39.23998,LAKE COUNTY,MATCH
-105.079137,40.585768,804,Veteran Service Office - Larimer County Courthouse,"200 W. Oak St., Ste 5000, PO Box 1190",Fort Collins,CO,80522,970.498.7391,Veteran Service Offices,August 2014,-105.079137,40.585768,LARIMER COUNTY,MATCH
-104.50363,37.168387,805,Veteran Service Office - Las Animas County Courthouse,"200 E. First St., Room 101",Trinidad,CO,81082,719.846.3940,Veteran Service Offices,August 2014,-104.50363,37.168387,LAS ANIMAS COUNTY,MATCH
-103.467117,39.133587,806,Veteran Service Office,"513 4th St., PO Box 398",Hugo,CO,80821,719.743.2448,Veteran Service Offices,August 2014,-103.467117,39.133587,LINCOLN COUNTY,MATCH
-108.505668,39.079346,807,Veteran Service Office - Mesa County Workforce Center,512 29 1/2 Rd.,Grand Junction,CO,81504,970.248.2733,Veteran Service Offices,August 2014,-108.505668,39.079346,MESA COUNTY,MATCH
-106.926429894,37.8491701614001,808,Veteran Service Office,PO Box 70,Creede,CO,81130,719.658.2416 x404,Veteran Service Offices,August 2014,-106.926429894,37.8491701614,MINERAL COUNTY,CORRECTED
-107.551028,40.513442,809,Veteran Service Office,480 Barclay St.,Craig,CO,81625,970.824.3246 x10,Veteran Service Offices,August 2014,-107.551028,40.513442,MOFFAT COUNTY,MATCH
-108.58669,37.350311,810,Veteran Service Office,"107 N. Chestnut, Suite #3",Cortez,CO,81321,970.564.2779,Veteran Service Offices,August 2014,-108.58669,37.350311,MONTEZUMA COUNTY,MATCH
-107.866147,38.466403,811,Veteran Service Office - Dept. of Health & Human Services Bldg.,1845 S. Townsend Ave.,Montrose,CO,81401,970.249.2115,Veteran Service Offices,August 2014,-107.866147,38.466403,MONTROSE COUNTY,MATCH
-103.630161,40.259542,812,Veteran Service Office,611 Lincoln St.,Brush,CO,80723,970.768.2389,Veteran Service Offices,August 2014,-103.630161,40.259542,MORGAN COUNTY,MATCH
-103.543677,37.986099,813,Veteran Service Office - Otero County Courthouse,"13 W. 3rd St., Room 110, PO Box 494",La Junta,CO,81050,719.383.3148,Veteran Service Offices,August 2014,-103.543677,37.986099,OTERO COUNTY,MATCH
-105.995075,39.224746,814,Veteran Service Office - Park County Human Services,"825 Clark St., PO Box 968",Fairplay,CO,80440,719.836.4132,Veteran Service Offices,August 2014,-105.995075,39.224746,PARK COUNTY,MATCH
-102.643292,40.656744,815,Veteran Service Office,3813 County Road 32,Haxtun,CO,80731,970.774.6534,Veteran Service Offices,August 2014,-102.643292,40.656744,PHILLIPS COUNTY,MATCH
-102.618292,38.079717,816,Veteran Service Office,"1001 S. Main, Room 119, PO Box 336",Lamar,CO,81052,719.583.6113,Veteran Service Offices,August 2014,-102.618292,38.079717,PROWERS COUNTY,MATCH
-104.567866,38.271873,817,Veteran Service Office - Housing and Human Services Bldg.,2361 E. 4th St.,Pueblo,CO,81001,719.583.6113,Veteran Service Offices,August 2014,-104.567866,38.271873,PUEBLO COUNTY,MATCH
-107.913135895,40.0374751617001,818,Veteran Service Office - County Administration Bldg.,PO Box 599,Meeker,CO,81641,970.878.9690,Veteran Service Offices,August 2014,-107.913135895,40.0374751617,RIO BLANCO COUNTY,CORRECTED
-106.095683,37.574531,819,Veteran Service Office - Colorado State Veterans Center,PO Box 97,Homelake,CO,81135,719.852.5118,Veteran Service Offices,August 2014,-106.095683,37.574531,RIO GRANDE COUNTY,CORRECTED
-106.823151,40.467339,820,"Veteran Service Office - County Workforce Office, Sundance Plaza at Fish Creek","425 Anglers Drive, PO Box 771790",Steamboat Springs,CO,80477,970.879.5489,Veteran Service Offices,August 2014,-106.823151,40.467339,ROUTT COUNTY,MATCH
-106.137072,38.087486,821,Veteran Service Office,"405 Denver Ave., PO Box 325",Saguache,CO,81149,719.655.2680,Veteran Service Offices,August 2014,-106.137072,38.087486,SAGUACHE COUNTY,MATCH
-107.6688207,37.8090607,822,Veteran Service Office,953 Snowden St.,Silverton,CO,81433,970.387.5705,Veteran Service Offices,August 2014,-107.6688207,37.8090607,SAN JUAN COUNTY,CORRECTED
-107.812281895,37.9374961615001,823,Veteran Service Office,PO Box 1014,Telluride,CO,81435,970.728.4501,Veteran Service Offices,August 2014,-107.812281895,37.9374961615,SAN MIGUEL COUNTY,CORRECTED
-102.262342,40.986734,824,Veteran Service Office,"116 Cedar St., Box 2",Julesburg,CO,80737,970.474.2575,Veteran Service Offices,August 2014,-102.262342,40.986734,SEDGWICK COUNTY,MATCH
-106.0942113,39.5775222,825,Veteran Service Office - Colorado Workforce Center,"602 Galena St., PO Box 679",Frisco,CO,80443,214.287.6812,Veteran Service Offices,August 2014,-106.0942113,39.5775222,SUMMIT COUNTY,CORRECTED
-105.0465228,38.9883177,826,Veteran Service Office - Woodland Park Dept. of Social Services,"740 Hwy 24, PO Box 9033",Woodland Park,CO,80866,719.686.5526,Veteran Service Offices,August 2014,-105.0465228,38.9883177,TELLER COUNTY,CORRECTED
-103.2114173,40.1596549,827,Veteran Service Office - Washington County Courthouse,"150 Ash Ave., 230 Gum Ave.",Akron,CO,80720,970.345.6685,Veteran Service Offices,August 2014,-103.2114173,40.1596549,WASHINGTON COUNTY,CORRECTED
-102.935581,40.351376,828,Veteran Service Office,39125 CR 54,Otis,CO,80743,970.520.5876,Veteran Service Offices,August 2014,-102.935581,40.351376,WASHINGTON COUNTY,MATCH
-104.694914,40.423798,829,Veteran Service Office,1008 9th St.,Greeley,CO,80631,970.304.6595,Veteran Service Offices,August 2014,-104.694914,40.423798,WELD COUNTY,MATCH
-102.713521,40.133688,830,Veteran Service Office,214 Homestead Trail,Yuma,CO,80759,970.848.2273,Veteran Service Offices,August 2014,-102.713521,40.133688,YUMA COUNTY,MATCH
